order_id,created_date,created_time,user_id,website_session_id,primary_product_id,items_purchased,price_usd,cogs_usd,discount_usd,shipping_method,delivery_date
12455,2014-03-13,01:14:21,184177,212859,3,1,45.99,14.49,0.0,Standard,2014-03-19
12456,2014-03-13,02:16:24,184192,212876,1,1,49.99,19.49,4.12,Express,2014-03-15
12457,2014-03-13,02:19:20,166953,212875,1,2,79.98,28.98,0.0,Standard,2014-03-20
12458,2014-03-13,03:15:54,184202,212886,3,2,75.98,23.98,0.0,Free Shipping,2014-03-19
12459,2014-03-13,04:34:03,184216,212900,1,2,79.98,28.98,0.0,Standard,2014-03-20
12460,2014-03-13,05:55:32,179037,212923,1,1,49.99,19.49,0.0,Standard,2014-03-18
12461,2014-03-13,06:02:26,184236,212922,2,1,59.99,22.49,0.0,Standard,2014-03-19
12462,2014-03-13,06:46:50,184245,212933,2,1,59.99,22.49,0.0,Standard,2014-03-19
12463,2014-03-13,07:12:25,184249,212937,1,1,49.99,19.49,0.0,Standard,2014-03-18
12464,2014-03-13,07:32:17,184256,212945,1,1,49.99,19.49,0.0,Express,2014-03-15
12465,2014-03-13,08:16:10,184273,212964,1,1,49.99,19.49,0.0,Overnight,2014-03-14
12466,2014-03-13,08:55:56,184288,212980,1,2,95.98,33.98,0.0,Express,2014-03-16
12467,2014-03-13,09:06:42,184291,212983,1,1,49.99,19.49,0.0,Standard,2014-03-18
12468,2014-03-13,09:46:48,184303,212999,1,1,49.99,19.49,17.16,Standard,2014-03-18
12469,2014-03-13,10:24:41,184323,213023,1,1,49.99,19.49,0.0,Express,2014-03-15
12470,2014-03-13,10:34:45,184335,213037,1,1,49.99,19.49,0.0,Express,2014-03-16
12471,2014-03-13,11:22:25,184363,213071,1,1,49.99,19.49,0.0,Standard,2014-03-20
12472,2014-03-13,11:26:44,184369,213077,3,1,45.99,14.49,0.0,Express,2014-03-16
12473,2014-03-13,11:29:46,184372,213081,1,2,109.98,41.98,0.0,Free Shipping,2014-03-17
12474,2014-03-13,11:40:12,174879,213089,2,2,89.98,31.98,0.0,Free Shipping,2014-03-18
12475,2014-03-13,11:46:53,184385,213097,1,1,49.99,19.49,0.0,Express,2014-03-15
12476,2014-03-13,11:51:14,184387,213099,1,1,49.99,19.49,0.0,Standard,2014-03-20
12477,2014-03-13,11:56:37,184388,213100,1,1,49.99,19.49,0.0,Express,2014-03-15
12478,2014-03-13,11:56:43,184399,213111,1,1,49.99,19.49,0.0,Standard,2014-03-19
12479,2014-03-13,11:59:49,184396,213108,1,1,49.99,19.49,0.0,Express,2014-03-16
12480,2014-03-13,12:04:26,184407,213121,2,1,59.99,22.49,19.18,Express,2014-03-15
12481,2014-03-13,12:10:59,184411,213126,1,2,95.98,33.98,0.0,Express,2014-03-15
12482,2014-03-13,12:13:10,184404,213117,1,1,49.99,19.49,0.0,Standard,2014-03-18
12483,2014-03-13,13:11:57,184441,213162,1,2,79.98,28.98,0.0,Free Shipping,2014-03-17
12484,2014-03-13,13:20:49,184442,213163,1,2,79.98,28.98,2.1,Standard,2014-03-20
12485,2014-03-13,13:38:01,184456,213180,3,1,45.99,14.49,0.0,Free Shipping,2014-03-19
12486,2014-03-13,13:45:23,184463,213189,1,1,49.99,19.49,0.0,Standard,2014-03-20
12487,2014-03-13,14:34:08,184488,213218,2,1,59.99,22.49,0.0,Standard,2014-03-19
12488,2014-03-13,14:42:35,184495,213227,1,1,49.99,19.49,19.4,Standard,2014-03-19
12489,2014-03-13,14:55:04,184501,213235,1,1,49.99,19.49,0.0,Standard,2014-03-20
12490,2014-03-13,15:27:31,184517,213254,1,2,79.98,28.98,0.0,Express,2014-03-15
12491,2014-03-13,16:20:59,178739,213300,3,2,75.98,23.98,0.0,Standard,2014-03-20
12492,2014-03-13,16:50:34,184574,213320,1,1,49.99,19.49,0.0,Free Shipping,2014-03-17
12493,2014-03-13,17:30:21,184590,213341,1,1,49.99,19.49,0.0,Free Shipping,2014-03-19
12494,2014-03-13,17:30:33,184596,213347,1,1,49.99,19.49,11.85,Overnight,2014-03-14
12495,2014-03-13,18:35:16,184630,213387,3,2,75.98,23.98,5.07,Standard,2014-03-20
12496,2014-03-13,18:59:08,184636,213393,2,1,59.99,22.49,0.0,Standard,2014-03-18
12497,2014-03-13,19:15:46,184645,213404,3,1,45.99,14.49,0.0,Overnight,2014-03-14
12498,2014-03-13,19:57:59,184657,213418,2,1,59.99,22.49,0.0,Standard,2014-03-19
12499,2014-03-13,20:40:16,184669,213434,3,1,45.99,14.49,0.0,Standard,2014-03-18
12500,2014-03-13,21:57:39,181815,213471,1,1,49.99,19.49,0.0,Express,2014-03-15
12501,2014-03-13,22:28:16,184719,213493,1,1,49.99,19.49,0.0,Standard,2014-03-20
12502,2014-03-13,23:42:28,173500,213518,3,2,95.98,33.98,10.17,Standard,2014-03-18
12503,2014-03-13,23:53:56,153233,213519,1,2,95.98,33.98,0.0,Standard,2014-03-19
12504,2014-03-14,00:30:31,184750,213531,1,1,49.99,19.49,0.0,Overnight,2014-03-15
12505,2014-03-14,01:22:12,184758,213542,1,2,79.98,28.98,0.0,Standard,2014-03-19
12506,2014-03-14,01:24:03,184761,213546,1,2,95.98,33.98,0.0,Free Shipping,2014-03-18
12507,2014-03-14,02:13:28,162986,213561,1,1,49.99,19.49,0.0,Standard,2014-03-20
12508,2014-03-14,04:32:03,184795,213586,1,2,95.98,33.98,0.0,Standard,2014-03-20
12509,2014-03-14,06:45:44,184811,213605,1,2,79.98,28.98,0.0,Express,2014-03-16
12510,2014-03-14,06:46:15,184808,213602,1,1,49.99,19.49,0.0,Standard,2014-03-19
12511,2014-03-14,10:01:00,184882,213692,1,2,79.98,28.98,0.0,Standard,2014-03-21
12512,2014-03-14,10:03:31,158059,213696,1,1,49.99,19.49,0.0,Standard,2014-03-21
12513,2014-03-14,10:13:17,156980,213697,1,1,49.99,19.49,0.0,Standard,2014-03-21
12514,2014-03-14,10:52:21,180145,213727,1,1,49.99,19.49,0.0,Standard,2014-03-19
12515,2014-03-14,11:10:14,184911,213735,3,1,45.99,14.49,0.0,Express,2014-03-16
12516,2014-03-14,11:43:18,167835,213758,3,1,45.99,14.49,0.0,Standard,2014-03-19
12517,2014-03-14,11:51:05,184941,213771,1,2,79.98,28.98,0.0,Standard,2014-03-21
12518,2014-03-14,12:03:40,172107,213776,1,1,49.99,19.49,0.0,Standard,2014-03-21
12519,2014-03-14,12:11:34,162674,213786,1,2,79.98,28.98,0.0,Standard,2014-03-20
12520,2014-03-14,13:22:18,184975,213818,2,2,89.98,31.98,0.0,Overnight,2014-03-15
12521,2014-03-14,14:10:12,184994,213838,3,1,45.99,14.49,10.62,Express,2014-03-16
12522,2014-03-14,14:18:29,177000,213846,1,2,79.98,28.98,0.0,Express,2014-03-16
12523,2014-03-14,14:30:24,185007,213853,3,2,105.98,36.98,0.0,Free Shipping,2014-03-20
12524,2014-03-14,14:34:14,185010,213857,1,1,49.99,19.49,0.0,Standard,2014-03-20
12525,2014-03-14,14:56:26,185018,213866,1,2,95.98,33.98,8.98,Express,2014-03-17
12526,2014-03-14,14:56:49,185016,213864,1,1,49.99,19.49,0.0,Standard,2014-03-20
12527,2014-03-14,15:12:33,157893,213884,2,1,59.99,22.49,15.42,Express,2014-03-17
12528,2014-03-14,15:36:10,185044,213902,1,2,95.98,33.98,13.71,Standard,2014-03-21
12529,2014-03-14,16:20:55,161084,213950,1,2,79.98,28.98,0.0,Standard,2014-03-19
12530,2014-03-14,17:22:12,178905,213982,3,1,45.99,14.49,0.0,Standard,2014-03-21
12531,2014-03-14,17:26:27,163105,213987,2,1,59.99,22.49,0.0,Express,2014-03-16
12532,2014-03-14,18:04:00,185130,214011,1,1,49.99,19.49,0.0,Standard,2014-03-21
12533,2014-03-14,18:11:32,185126,214006,1,1,49.99,19.49,19.81,Overnight,2014-03-15
12534,2014-03-14,18:45:29,185145,214030,1,2,109.98,41.98,0.0,Express,2014-03-16
12535,2014-03-14,19:13:01,185161,214048,1,2,79.98,28.98,16.24,Express,2014-03-16
12536,2014-03-14,19:55:26,185170,214059,1,2,79.98,28.98,0.0,Standard,2014-03-20
12537,2014-03-14,21:26:52,185197,214089,1,2,109.98,41.98,0.0,Standard,2014-03-19
12538,2014-03-14,21:27:30,185196,214088,2,2,105.98,36.98,0.0,Express,2014-03-17
12539,2014-03-14,21:45:03,171165,214093,3,2,105.98,36.98,0.0,Standard,2014-03-19
12540,2014-03-15,03:44:06,185263,214169,2,1,59.99,22.49,19.32,Standard,2014-03-22
12541,2014-03-15,05:24:56,185270,214178,2,1,59.99,22.49,11.23,Standard,2014-03-21
12542,2014-03-15,07:18:35,185281,214193,1,2,79.98,28.98,0.0,Standard,2014-03-20
12543,2014-03-15,09:25:13,185296,214211,1,2,95.98,33.98,0.0,Standard,2014-03-22
12544,2014-03-15,09:48:49,185303,214218,1,2,79.98,28.98,0.0,Express,2014-03-18
12545,2014-03-15,09:52:25,185304,214219,1,2,95.98,33.98,0.0,Standard,2014-03-21
12546,2014-03-15,10:43:18,185320,214237,2,1,59.99,22.49,4.29,Express,2014-03-18
12547,2014-03-15,10:52:01,185321,214238,1,1,49.99,19.49,0.0,Standard,2014-03-21
12548,2014-03-15,10:55:08,170342,214241,1,2,95.98,33.98,0.0,Express,2014-03-18
12549,2014-03-15,10:58:07,185323,214242,1,1,49.99,19.49,0.0,Express,2014-03-18
12550,2014-03-15,11:05:59,185326,214245,1,2,95.98,33.98,0.0,Standard,2014-03-20
12551,2014-03-15,11:15:04,185329,214248,1,1,49.99,19.49,0.0,Standard,2014-03-21
12552,2014-03-15,11:25:08,185334,214253,2,1,59.99,22.49,13.16,Express,2014-03-17
12553,2014-03-15,11:38:52,185338,214258,1,2,109.98,41.98,0.0,Standard,2014-03-21
12554,2014-03-15,12:38:11,185353,214277,3,1,45.99,14.49,0.0,Standard,2014-03-20
12555,2014-03-15,12:46:56,172336,214284,1,1,49.99,19.49,0.0,Standard,2014-03-22
12556,2014-03-15,13:26:30,185372,214300,1,1,49.99,19.49,0.0,Overnight,2014-03-16
12557,2014-03-15,14:14:31,185388,214317,3,1,45.99,14.49,0.0,Standard,2014-03-21
12558,2014-03-15,14:50:37,185399,214330,2,2,89.98,31.98,0.0,Free Shipping,2014-03-20
12559,2014-03-15,15:52:23,185415,214349,2,1,59.99,22.49,0.0,Standard,2014-03-21
12560,2014-03-15,16:13:00,175076,214353,1,1,49.99,19.49,0.0,Free Shipping,2014-03-19
12561,2014-03-15,21:27:23,185479,214433,1,2,79.98,28.98,0.0,Express,2014-03-18
12562,2014-03-15,22:45:32,185486,214443,3,1,45.99,14.49,0.0,Express,2014-03-17
12563,2014-03-15,23:25:34,185496,214454,1,2,79.98,28.98,0.0,Overnight,2014-03-16
12564,2014-03-15,23:25:54,180320,214455,1,1,49.99,19.49,0.0,Express,2014-03-17
12565,2014-03-16,00:42:37,185513,214475,3,1,45.99,14.49,0.0,Express,2014-03-19
12566,2014-03-16,02:42:59,185525,214488,1,1,49.99,19.49,0.0,Standard,2014-03-23
12567,2014-03-16,03:13:23,185528,214493,1,1,49.99,19.49,0.0,Standard,2014-03-22
12568,2014-03-16,09:05:59,184826,214538,1,1,49.99,19.49,15.78,Overnight,2014-03-17
12569,2014-03-16,11:25:11,185576,214558,1,2,79.98,28.98,0.0,Standard,2014-03-22
12570,2014-03-16,11:37:42,185580,214563,1,1,49.99,19.49,18.69,Overnight,2014-03-17
12571,2014-03-16,12:29:19,185593,214578,1,2,95.98,33.98,0.0,Standard,2014-03-22
12572,2014-03-16,13:48:26,178410,214591,1,1,49.99,19.49,0.0,Free Shipping,2014-03-21
12573,2014-03-16,13:59:53,185608,214597,2,1,59.99,22.49,11.72,Standard,2014-03-23
12574,2014-03-16,14:40:12,185619,214609,2,2,89.98,31.98,9.69,Standard,2014-03-22
12575,2014-03-16,14:52:30,185620,214610,1,1,49.99,19.49,0.0,Standard,2014-03-23
12576,2014-03-16,16:17:16,185640,214635,1,1,49.99,19.49,0.0,Overnight,2014-03-17
12577,2014-03-16,17:30:47,185651,214648,1,1,49.99,19.49,2.98,Standard,2014-03-22
12578,2014-03-16,19:24:41,179169,214670,1,2,79.98,28.98,0.0,Free Shipping,2014-03-22
12579,2014-03-16,19:57:13,169206,214678,1,1,49.99,19.49,0.0,Express,2014-03-18
12580,2014-03-16,20:56:00,185678,214687,1,1,49.99,19.49,15.54,Overnight,2014-03-17
12581,2014-03-16,22:11:20,185695,214709,1,1,49.99,19.49,0.0,Standard,2014-03-23
12582,2014-03-16,22:19:55,185699,214713,1,1,49.99,19.49,0.0,Express,2014-03-19
12583,2014-03-16,22:27:19,185701,214715,1,1,49.99,19.49,0.0,Standard,2014-03-21
12584,2014-03-16,22:42:09,185704,214721,1,2,95.98,33.98,0.0,Standard,2014-03-23
12585,2014-03-16,22:42:27,185702,214719,1,1,49.99,19.49,0.0,Express,2014-03-19
12586,2014-03-16,23:34:56,185719,214738,1,2,109.98,41.98,0.0,Free Shipping,2014-03-20
12587,2014-03-16,23:57:11,185728,214748,3,1,45.99,14.49,0.0,Standard,2014-03-21
12588,2014-03-17,00:46:13,185737,214762,1,1,49.99,19.49,0.0,Standard,2014-03-24
12589,2014-03-17,00:47:23,185738,214764,1,2,109.98,41.98,0.0,Standard,2014-03-23
12590,2014-03-17,00:56:21,160541,214766,1,2,79.98,28.98,0.0,Express,2014-03-19
12591,2014-03-17,01:03:26,167206,214767,1,1,49.99,19.49,0.0,Standard,2014-03-22
12592,2014-03-17,03:04:31,185755,214789,3,2,105.98,36.98,0.0,Express,2014-03-20
12593,2014-03-17,04:44:30,185765,214806,1,2,79.98,28.98,0.0,Standard,2014-03-22
12594,2014-03-17,05:51:02,185775,214817,1,1,49.99,19.49,0.0,Free Shipping,2014-03-22
12595,2014-03-17,06:43:11,185784,214828,3,2,105.98,36.98,7.93,Express,2014-03-19
12596,2014-03-17,09:07:30,185810,214859,1,1,49.99,19.49,6.3,Free Shipping,2014-03-21
12597,2014-03-17,09:30:19,185818,214868,1,1,49.99,19.49,0.0,Free Shipping,2014-03-23
12598,2014-03-17,10:04:49,171514,214889,1,1,49.99,19.49,0.0,Express,2014-03-19
12599,2014-03-17,10:06:53,185833,214887,2,1,59.99,22.49,0.0,Standard,2014-03-24
12600,2014-03-17,10:41:19,185851,214911,2,1,59.99,22.49,0.0,Standard,2014-03-24
12601,2014-03-17,11:37:19,185879,214943,1,2,95.98,33.98,0.0,Express,2014-03-19
12602,2014-03-17,12:02:55,185887,214958,3,1,45.99,14.49,0.0,Standard,2014-03-23
12603,2014-03-17,12:14:00,185890,214963,1,1,49.99,19.49,0.0,Standard,2014-03-23
12604,2014-03-17,12:29:03,160512,214976,1,1,49.99,19.49,0.0,Standard,2014-03-23
12605,2014-03-17,12:35:08,185903,214980,1,1,49.99,19.49,0.0,Standard,2014-03-23
12606,2014-03-17,12:45:08,185909,214986,1,1,49.99,19.49,0.0,Standard,2014-03-24
12607,2014-03-17,12:57:16,185914,214994,1,2,95.98,33.98,0.0,Express,2014-03-19
12608,2014-03-17,13:12:55,172467,215002,1,1,49.99,19.49,0.0,Overnight,2014-03-18
12609,2014-03-17,13:34:24,185928,215012,1,2,79.98,28.98,0.0,Free Shipping,2014-03-22
12610,2014-03-17,13:43:34,174685,215020,1,1,49.99,19.49,0.0,Express,2014-03-19
12611,2014-03-17,13:54:01,185942,215028,1,1,49.99,19.49,0.0,Standard,2014-03-24
12612,2014-03-17,14:03:02,185946,215032,1,1,49.99,19.49,18.66,Overnight,2014-03-18
12613,2014-03-17,14:29:45,185967,215057,1,2,95.98,33.98,0.0,Free Shipping,2014-03-21
12614,2014-03-17,14:47:06,159030,215064,1,1,49.99,19.49,0.0,Free Shipping,2014-03-22
12615,2014-03-17,14:49:43,183633,215069,1,1,49.99,19.49,0.0,Express,2014-03-19
12616,2014-03-17,14:54:05,185979,215071,1,1,49.99,19.49,0.0,Overnight,2014-03-18
12617,2014-03-17,15:22:40,166013,215083,1,2,79.98,28.98,2.37,Free Shipping,2014-03-21
12618,2014-03-17,16:13:31,186017,215121,1,2,79.98,28.98,14.36,Overnight,2014-03-18
12619,2014-03-17,16:17:00,186019,215123,1,1,49.99,19.49,0.0,Standard,2014-03-23
12620,2014-03-17,16:25:06,171894,215124,2,1,59.99,22.49,0.0,Standard,2014-03-23
12621,2014-03-17,17:25:16,172608,215143,1,2,79.98,28.98,0.0,Standard,2014-03-24
12622,2014-03-17,17:48:46,186045,215154,3,1,45.99,14.49,0.0,Standard,2014-03-24
12623,2014-03-17,18:01:26,172121,215158,3,1,45.99,14.49,0.0,Standard,2014-03-22
12624,2014-03-17,18:18:13,186060,215173,1,1,49.99,19.49,0.0,Free Shipping,2014-03-21
12625,2014-03-17,18:18:51,186062,215175,3,2,75.98,23.98,0.0,Express,2014-03-20
12626,2014-03-17,19:21:44,186093,215207,3,1,45.99,14.49,0.0,Express,2014-03-20
12627,2014-03-17,19:34:24,186095,215209,1,1,49.99,19.49,0.0,Free Shipping,2014-03-23
12628,2014-03-17,21:16:10,186115,215236,1,2,79.98,28.98,0.0,Standard,2014-03-24
12629,2014-03-17,21:21:39,186123,215244,1,2,95.98,33.98,0.0,Express,2014-03-19
12630,2014-03-17,23:37:08,186157,215286,2,1,59.99,22.49,0.0,Free Shipping,2014-03-23
12631,2014-03-17,23:40:11,186156,215285,1,1,49.99,19.49,0.0,Standard,2014-03-24
12632,2014-03-18,00:10:24,186161,215292,1,1,49.99,19.49,11.06,Express,2014-03-21
12633,2014-03-18,00:41:04,186168,215302,3,1,45.99,14.49,7.83,Express,2014-03-20
12634,2014-03-18,01:22:06,186171,215306,1,2,79.98,28.98,0.0,Standard,2014-03-24
12635,2014-03-18,05:35:42,186199,215339,1,1,49.99,19.49,0.0,Overnight,2014-03-19
12636,2014-03-18,06:15:05,186208,215349,2,1,59.99,22.49,0.0,Standard,2014-03-25
12637,2014-03-18,07:35:06,169506,215363,1,2,79.98,28.98,0.0,Standard,2014-03-25
12638,2014-03-18,09:25:23,164961,215399,1,2,79.98,28.98,0.0,Overnight,2014-03-19
12639,2014-03-18,09:39:20,162002,215403,1,2,95.98,33.98,0.0,Standard,2014-03-23
12640,2014-03-18,09:48:52,186256,215408,1,1,49.99,19.49,0.0,Standard,2014-03-25
12641,2014-03-18,10:11:56,186261,215414,1,1,49.99,19.49,0.0,Standard,2014-03-23
12642,2014-03-18,10:27:58,186269,215423,1,2,79.98,28.98,0.0,Free Shipping,2014-03-23
12643,2014-03-18,10:59:28,186287,215444,3,1,45.99,14.49,0.0,Standard,2014-03-23
12644,2014-03-18,11:16:25,186296,215453,1,2,79.98,28.98,0.0,Free Shipping,2014-03-22
12645,2014-03-18,11:30:03,186307,215466,1,1,49.99,19.49,0.0,Standard,2014-03-25
12646,2014-03-18,11:50:10,186323,215487,3,2,95.98,33.98,0.0,Standard,2014-03-24
12647,2014-03-18,11:50:47,167533,215482,1,2,95.98,33.98,0.0,Standard,2014-03-23
12648,2014-03-18,11:50:58,186322,215486,1,2,79.98,28.98,0.0,Standard,2014-03-23
12649,2014-03-18,12:09:29,186338,215504,1,1,49.99,19.49,0.0,Standard,2014-03-24
12650,2014-03-18,12:28:58,186349,215517,1,1,49.99,19.49,0.0,Standard,2014-03-25
12651,2014-03-18,12:33:47,186354,215524,2,1,59.99,22.49,0.0,Express,2014-03-20
12652,2014-03-18,12:37:35,186355,215527,2,1,59.99,22.49,0.0,Express,2014-03-21
12653,2014-03-18,12:56:02,186365,215542,2,1,59.99,22.49,0.0,Standard,2014-03-24
12654,2014-03-18,13:17:40,186383,215564,1,1,49.99,19.49,0.0,Standard,2014-03-25
12655,2014-03-18,13:18:18,186384,215565,1,2,79.98,28.98,0.0,Express,2014-03-20
12656,2014-03-18,13:20:42,170930,215567,1,1,49.99,19.49,0.0,Standard,2014-03-24
12657,2014-03-18,13:45:12,186396,215580,1,1,49.99,19.49,0.0,Free Shipping,2014-03-22
12658,2014-03-18,14:10:30,186409,215598,3,1,45.99,14.49,16.48,Express,2014-03-20
12659,2014-03-18,14:22:13,186421,215614,1,2,79.98,28.98,0.0,Express,2014-03-20
12660,2014-03-18,14:33:54,186425,215621,1,2,79.98,28.98,0.0,Standard,2014-03-23
12661,2014-03-18,15:45:01,166889,215674,1,2,95.98,33.98,0.0,Standard,2014-03-23
12662,2014-03-18,16:06:29,169884,215687,1,1,49.99,19.49,0.0,Free Shipping,2014-03-24
12663,2014-03-18,16:30:45,186492,215698,1,2,95.98,33.98,0.0,Standard,2014-03-24
12664,2014-03-18,17:30:59,186518,215732,1,1,49.99,19.49,0.0,Standard,2014-03-23
12665,2014-03-18,17:46:17,186524,215740,1,1,49.99,19.49,0.0,Express,2014-03-21
12666,2014-03-18,18:16:04,186536,215758,1,1,49.99,19.49,0.0,Express,2014-03-20
12667,2014-03-18,18:29:57,186542,215765,3,2,75.98,23.98,0.0,Standard,2014-03-23
12668,2014-03-18,19:25:51,186562,215790,1,1,49.99,19.49,0.0,Overnight,2014-03-19
12669,2014-03-18,20:10:27,186573,215806,1,1,49.99,19.49,0.0,Overnight,2014-03-19
12670,2014-03-18,20:32:14,186579,215812,1,1,49.99,19.49,5.34,Express,2014-03-21
12671,2014-03-18,21:31:58,186593,215832,1,2,95.98,33.98,13.84,Standard,2014-03-25
12672,2014-03-18,22:56:45,172761,215847,1,2,109.98,41.98,4.75,Standard,2014-03-24
12673,2014-03-18,23:56:27,186621,215870,1,1,49.99,19.49,0.0,Free Shipping,2014-03-24
12674,2014-03-19,00:01:44,186624,215873,1,1,49.99,19.49,19.56,Express,2014-03-21
12675,2014-03-19,03:49:42,186653,215912,1,1,49.99,19.49,0.0,Express,2014-03-22
12676,2014-03-19,07:21:41,186694,215960,1,1,49.99,19.49,0.0,Standard,2014-03-26
12677,2014-03-19,07:46:45,186697,215963,3,1,45.99,14.49,0.0,Standard,2014-03-26
12678,2014-03-19,08:37:25,186710,215978,2,1,59.99,22.49,0.0,Free Shipping,2014-03-23
12679,2014-03-19,08:52:35,158979,215990,3,1,45.99,14.49,0.0,Free Shipping,2014-03-24
12680,2014-03-19,08:55:11,186719,215988,3,1,45.99,14.49,0.0,Standard,2014-03-24
12681,2014-03-19,09:25:28,186730,216004,2,1,59.99,22.49,0.0,Express,2014-03-21
12682,2014-03-19,09:28:26,186735,216012,1,2,79.98,28.98,0.0,Standard,2014-03-24
12683,2014-03-19,10:06:55,186760,216041,1,1,49.99,19.49,0.0,Standard,2014-03-26
12684,2014-03-19,10:21:13,186769,216052,1,1,49.99,19.49,0.0,Standard,2014-03-25
12685,2014-03-19,10:26:15,186774,216057,1,1,49.99,19.49,0.0,Overnight,2014-03-20
12686,2014-03-19,10:59:58,186800,216085,1,1,49.99,19.49,0.0,Overnight,2014-03-20
12687,2014-03-19,11:12:25,186809,216096,1,2,79.98,28.98,0.0,Standard,2014-03-25
12688,2014-03-19,11:27:23,186816,216107,3,1,45.99,14.49,0.0,Standard,2014-03-25
12689,2014-03-19,11:42:23,186826,216119,1,2,109.98,41.98,0.0,Standard,2014-03-24
12690,2014-03-19,11:46:08,186827,216120,1,1,49.99,19.49,0.0,Standard,2014-03-24
12691,2014-03-19,11:46:47,186829,216123,1,1,49.99,19.49,0.0,Overnight,2014-03-20
12692,2014-03-19,12:56:03,186867,216167,2,2,89.98,31.98,0.0,Express,2014-03-22
12693,2014-03-19,13:05:22,186874,216175,1,2,79.98,28.98,0.0,Overnight,2014-03-20
12694,2014-03-19,13:17:45,185232,216184,3,1,45.99,14.49,0.0,Standard,2014-03-24
12695,2014-03-19,13:57:37,186906,216217,1,1,49.99,19.49,0.0,Standard,2014-03-25
12696,2014-03-19,14:00:52,186909,216221,1,2,95.98,33.98,0.0,Overnight,2014-03-20
12697,2014-03-19,14:15:43,186913,216225,1,1,49.99,19.49,0.0,Overnight,2014-03-20
12698,2014-03-19,14:24:39,186923,216237,1,1,49.99,19.49,0.0,Express,2014-03-22
12699,2014-03-19,14:24:44,186918,216231,2,1,59.99,22.49,0.0,Standard,2014-03-26
12700,2014-03-19,14:28:00,186920,216233,1,1,49.99,19.49,19.31,Express,2014-03-22
12701,2014-03-19,14:45:06,161316,216246,1,2,95.98,33.98,0.0,Overnight,2014-03-20
12702,2014-03-19,14:46:00,186931,216249,1,1,49.99,19.49,0.0,Standard,2014-03-24
12703,2014-03-19,14:51:58,156585,216253,1,1,49.99,19.49,0.0,Overnight,2014-03-20
12704,2014-03-19,14:52:51,186934,216252,1,1,49.99,19.49,0.0,Express,2014-03-22
12705,2014-03-19,15:50:10,186968,216293,1,1,49.99,19.49,6.89,Standard,2014-03-25
12706,2014-03-19,15:52:02,186975,216302,2,1,59.99,22.49,0.0,Standard,2014-03-24
12707,2014-03-19,15:52:20,186972,216297,1,2,95.98,33.98,0.0,Express,2014-03-22
12708,2014-03-19,15:56:48,169384,216299,3,2,95.98,33.98,0.0,Standard,2014-03-25
12709,2014-03-19,16:23:14,170464,216320,2,2,89.98,31.98,0.0,Express,2014-03-22
12710,2014-03-19,16:42:24,187000,216331,1,1,49.99,19.49,0.0,Standard,2014-03-25
12711,2014-03-19,16:45:46,187005,216337,2,1,59.99,22.49,0.0,Standard,2014-03-25
12712,2014-03-19,16:54:36,187015,216349,1,2,95.98,33.98,0.0,Free Shipping,2014-03-24
12713,2014-03-19,17:07:48,187024,216359,1,1,49.99,19.49,0.0,Standard,2014-03-24
12714,2014-03-19,17:15:45,187025,216360,1,1,49.99,19.49,0.0,Express,2014-03-21
12715,2014-03-19,17:46:55,187037,216377,1,2,95.98,33.98,13.1,Standard,2014-03-26
12716,2014-03-19,18:13:16,187048,216390,2,2,89.98,31.98,3.84,Standard,2014-03-24
12717,2014-03-19,18:45:48,187062,216407,1,1,49.99,19.49,19.46,Standard,2014-03-25
12718,2014-03-19,18:46:08,187064,216410,1,2,79.98,28.98,0.0,Standard,2014-03-26
12719,2014-03-19,18:49:20,168009,216415,1,1,49.99,19.49,0.0,Standard,2014-03-26
12720,2014-03-19,19:05:15,187075,216424,1,1,49.99,19.49,3.02,Standard,2014-03-25
12721,2014-03-19,20:08:35,187092,216448,1,1,49.99,19.49,0.0,Standard,2014-03-26
12722,2014-03-19,20:23:49,187096,216454,1,2,79.98,28.98,4.14,Free Shipping,2014-03-23
12723,2014-03-19,20:36:55,187099,216461,1,2,79.98,28.98,0.0,Express,2014-03-22
12724,2014-03-19,21:08:11,176192,216473,1,2,95.98,33.98,0.0,Standard,2014-03-25
12725,2014-03-19,22:23:23,187127,216502,2,2,89.98,31.98,0.0,Standard,2014-03-24
12726,2014-03-19,22:37:21,159061,216505,2,1,59.99,22.49,0.0,Express,2014-03-22
12727,2014-03-19,22:43:18,187131,216508,1,2,95.98,33.98,0.0,Overnight,2014-03-20
12728,2014-03-19,23:52:44,187153,216535,1,1,49.99,19.49,0.0,Standard,2014-03-26
12729,2014-03-20,00:44:01,187162,216546,1,1,49.99,19.49,0.0,Standard,2014-03-27
12730,2014-03-20,02:36:59,156859,216566,1,2,79.98,28.98,0.0,Standard,2014-03-25
12731,2014-03-20,03:11:21,187183,216572,1,1,49.99,19.49,0.0,Standard,2014-03-25
12732,2014-03-20,05:19:22,187192,216584,1,1,49.99,19.49,0.0,Standard,2014-03-27
12733,2014-03-20,06:44:36,166263,216593,1,1,49.99,19.49,0.0,Standard,2014-03-27
12734,2014-03-20,07:37:44,187211,216607,1,1,49.99,19.49,0.0,Standard,2014-03-27
12735,2014-03-20,08:36:25,187221,216619,1,2,79.98,28.98,0.0,Free Shipping,2014-03-26
12736,2014-03-20,09:16:08,187231,216631,1,1,49.99,19.49,0.0,Express,2014-03-23
12737,2014-03-20,09:30:56,150156,216641,2,1,59.99,22.49,0.0,Express,2014-03-22
